date,h2,delta_alpha,kappa1,S_nta
2011-08-29,1.1767415255000921,0.8110498746845316,0.0817782970706869,0.093814066334552
2011-08-30,1.185056513980891,0.7408740326516146,0.0817381829662282,0.093771848041269
2011-08-31,1.1956572876549132,0.8384521193133487,0.0817140879637935,0.0937663702065563
2011-09-01,1.2033981773366944,0.8347177115727469,0.0816817860544985,0.0937232657026061
2011-09-02,1.21097552593933,0.5535527566100207,0.0816648404251362,0.0936969029237793
2011-09-03,1.1888054176916858,0.863483597661407,0.0816311083404229,0.0936511629775493
2011-09-04,1.1831199231816727,0.7833822966597452,0.0816174953469887,0.0936332109136034
2011-09-05,1.1603179512799073,0.8958556795494523,0.0815914030046426,0.0935775987550594
2011-09-06,1.161856828058804,1.0172344296252582,0.0815244564953081,0.0934883944818378
2011-09-07,1.168487107839133,0.9149974586571084,0.0814022585695538,0.0933724347675369
2011-09-08,1.1825654674935195,0.9429530203510552,0.0813122386803413,0.0932960904167768
2011-09-09,1.19769171759634,0.9436277930196049,0.0812562702934633,0.093244202658439
2011-09-10,1.2073525712812947,0.6919894395777924,0.0812143981039747,0.093205512102223
2011-09-11,1.1903288463459047,0.9922381987136752,0.0811843314946662,0.0931885556339192
2011-09-12,1.1939854101735332,0.8359616575228834,0.0811677767157038,0.0931988396333317
2011-09-13,1.176144068298053,0.9057158709887965,0.081148246449315,0.0931996136912824
2011-09-14,1.1802273608818556,0.9750229341216681,0.0811310751533772,0.0931881869506859
2011-09-15,1.1886625057219569,0.894215072804613,0.0810867231079592,0.0931306465649386
2011-09-16,1.1976104011234818,0.9819601225464076,0.0810490595899183,0.0931039251978821
2011-09-17,1.202993175033303,0.9713603095930203,0.0810386503350031,0.0931412359048681
2011-09-18,1.2067682882255224,0.6726476152847702,0.0810342885525058,0.0931801838900246
2011-09-19,1.1830280047687285,0.9754885162510973,0.081034299110416,0.0932295645790758
2011-09-20,1.176636889463959,0.8845499806014061,0.0810259531473244,0.0932434830756993
2011-09-21,1.1545533792981806,0.9987541909159283,0.0809947669287708,0.0932268563004573
2011-09-22,1.1575276247915194,1.1171506446439565,0.0809704023234813,0.0932156709650932
2011-09-23,1.1661260090688124,1.0095841508974353,0.0809441068487145,0.0931882882524373
2011-09-24,1.1803366952873973,1.031997331722632,0.080929190737974,0.0931907947977352
2011-09-25,1.1953475642470628,1.0252694130032296,0.080921523143745,0.09319364978838
2011-09-26,1.2045378082999734,0.7678877527734613,0.0809205750514084,0.0932020122558355
2011-09-27,1.187044407358917,1.065874470267545,0.0809240862116695,0.0932132522640678
2011-09-28,1.1893631488533345,0.9078175633728165,0.0809175208732711,0.0932162938437272
2011-09-29,1.171680038579303,0.9809427135047102,0.0809192378519474,0.0932438193618593
2011-09-30,1.1749781839693867,1.0272880294627669,0.0809097893660715,0.0932367507957153
2011-10-01,1.18292133662486,0.9303451529848665,0.0808935965505864,0.0932025137968289
2011-10-02,1.1917587057128893,0.9983361534670401,0.0808759258572125,0.0931670999792145
2011-10-03,1.197658172186002,0.9663484737191332,0.0808570508756078,0.0931362035166445
2011-10-04,1.200339433800878,0.6527729833298537,0.0808060215810085,0.0930755852435671
2011-10-05,1.1757891724048788,0.9367223339954336,0.0807661728833274,0.0930097974201675
2011-10-06,1.167125701883407,0.8277136864880568,0.0807413756564844,0.0929656440068584
2011-10-07,1.1428500410061546,0.9286700370414174,0.0807318845368597,0.092964342942636
2011-10-08,1.143011092207697,1.0176840444498865,0.0807303207641015,0.0929637235631093
2011-10-09,1.1479419255763734,0.8938498430288995,0.0807078735236801,0.0929499454032106
2011-10-10,1.158006411750827,0.9025668762191152,0.0806884617455764,0.0929201536783451
2011-10-11,1.1698009817889057,0.8824249074712824,0.0806506947011676,0.0928713116880822
2011-10-12,1.1747176413206328,0.6236468327311684,0.0805688237949043,0.0927772721130822
2011-10-13,1.1543990645539868,0.9205747804261328,0.080515792558609,0.0927404049381311
2011-10-14,1.1537072825978043,0.7576040710625378,0.080440882738053,0.0926965080932374
2011-10-15,1.1360168154915606,0.8228015587836879,0.0803832344253179,0.0926448009850943
2011-10-16,1.1411346012214572,0.8684660252254126,0.0803272117258753,0.0925896704859444
2011-10-17,1.1532412335514302,0.7768415829924393,0.0802614665750464,0.0925147485089438
2011-10-18,1.1665676693728655,0.8481276815313521,0.0802075030986668,0.0924611412410094
2011-10-19,1.1790827846084904,0.8145273627952037,0.0801653262010659,0.0924084493313343
2011-10-20,1.1888512972555787,0.49167124096072,0.0801336253916444,0.0923626571755002
2011-10-21,1.1712733287305783,0.7729741834580857,0.0800841268883365,0.0922962811360436
2011-10-22,1.1689910378149302,0.6690480884581298,0.0800521478856746,0.0922529779027046
2011-10-23,1.1505062432907127,0.7836549255146288,0.080037006159826,0.092233977601095
2011-10-24,1.154761807359837,0.8925610078340576,0.0800358243341136,0.0922392831610053
2011-10-25,1.1634143339419327,0.8006897703355556,0.0800451648451546,0.0922520178768501
2011-10-26,1.1769614871096876,0.8436903676155971,0.0800724030218761,0.0923220504163637
2011-10-27,1.19195603732165,0.8654398735156654,0.0801253671287723,0.0923984627005714
2011-10-28,1.1999568253366728,0.6386801804365732,0.0801430286152818,0.0924277112008606
2011-10-29,1.1811511379790574,0.9656607613864985,0.080153882310037,0.0924422687706507
2011-10-30,1.181016331505412,0.8373094001455179,0.0801568790017418,0.0924550132176013
2011-10-31,1.1616519761009771,0.9321731106274918,0.0801869505613736,0.0924972622077297
2011-11-01,1.163466719889174,0.9962867368466206,0.0802365267948204,0.0925841812707709
2011-11-02,1.1718019263801072,0.9162289734762119,0.0802916129243638,0.0927043333054479
2011-11-03,1.1807706249176517,0.9968352014046218,0.0803127395759336,0.092762683592436
2011-11-04,1.188151704771413,0.9806479054161592,0.080339992347966,0.0928228852822137
2011-11-05,1.1927420306113625,0.6743806996480259,0.0803379558682145,0.0928355327531238
2011-11-06,1.169611538825283,0.968836007563727,0.0803462203977871,0.0928462841405458
2011-11-07,1.1625373794981817,0.8674524023572658,0.0803553539365977,0.0928591022693763
2011-11-08,1.1407983682344456,0.973321434714169,0.0803581354435687,0.0928478456374536
2011-11-09,1.1420497105357221,1.0650684273500985,0.0803591434839453,0.0928517495507165
2011-11-10,1.1503854661423594,0.943497561748444,0.0803606571428763,0.0928698125779298
2011-11-11,1.163706778275446,0.9526512875517703,0.0803579999285787,0.0928584930355916
2011-11-12,1.178939655417585,0.9371592507241431,0.0803515997599306,0.0928407185008938
2011-11-13,1.1876107782882341,0.6719558106225918,0.0803358199289852,0.0928227212856661
2011-11-14,1.1702817733673,0.9517804111074426,0.0803209091087809,0.0927762429264441
2011-11-15,1.171465749804031,0.7768173291594458,0.0802787667444082,0.0927170677244261
2011-11-16,1.1542732999582443,0.8237434674293276,0.0802532984662771,0.0927078218086855
2011-11-17,1.1572137969540823,0.8430225105199014,0.0802188484693089,0.0927043153195654
2011-11-18,1.166738835190126,0.7250357814291206,0.0802069595191091,0.0927100826582885
2011-11-19,1.1758380374163033,0.7785798114728273,0.0802112927891903,0.0927418900779429
2011-11-20,1.1827123064049703,0.7475745197646724,0.0802193945066647,0.0927640742834946
2011-11-21,1.1880534311744653,0.43365719290070714,0.080222165348758,0.092801195195569
2011-11-22,1.1665063382540117,0.7221359174996813,0.0802210711386604,0.0928093460353585
2011-11-23,1.1627418303762713,0.6285726144121284,0.08021442018837,0.0928224719514371
2011-11-24,1.1447313981952107,0.7450919638474645,0.0801969014906032,0.0928266840156019
2011-11-25,1.1498788636956865,0.8525792175876212,0.0801828414683168,0.0928398168480436
2011-11-26,1.162642264417875,0.7531536055540684,0.0801493639507049,0.0928595613019634
2011-11-27,1.1779381894220018,0.7875666577937466,0.0800688370080053,0.0928633087217385
2011-11-28,1.1963552748308537,0.8036642300168033,0.0800077393898814,0.0928711068166493
2011-11-29,1.207015846459734,0.578102027921009,0.0799497579470366,0.0929019005833712
2011-11-30,1.192410414402861,0.9080095888038784,0.0798985311472517,0.0929256262470563
2011-12-01,1.196343045818231,0.7894397025311264,0.0798578307102627,0.0929469928367796
2011-12-02,1.1825587908381334,0.8939111023653936,0.0798382461606538,0.0929938423287048
2011-12-03,1.1870854823963246,0.9690915176502486,0.0798200665740478,0.0930317800305548
2011-12-04,1.1987369683843938,0.9049712218618566,0.0797910410671898,0.0930697254779335
2011-12-05,1.2083473312887885,0.9929654226717268,0.0797300685601461,0.09305326183258
2011-12-06,1.2170141504989362,0.9859865595465891,0.0796719097329562,0.0930468163236201
2011-12-07,1.2204849671979197,0.6853561651697504,0.0796614030003381,0.093119167477861
2011-12-08,1.1963787563860664,0.9791799697065819,0.0796685817631376,0.0931928315143852
2011-12-09,1.1885511960103707,0.8798796590562254,0.0796620724720749,0.0932315131883143
2011-12-10,1.166798502721509,0.9849834844597396,0.0796415593815164,0.0932520676347468
2011-12-11,1.1664484153581374,1.076131405375527,0.0796285240008008,0.0932724486378188
2011-12-12,1.1739602737648485,0.9585327958863807,0.079588719161967,0.0932397921872721
2011-12-13,1.1824482743579254,0.9648866921045638,0.0795186448556275,0.0931686294059925
2011-12-14,1.1936318498430967,0.9506402145838635,0.0794889565404743,0.0931720302662794
2011-12-15,1.1974165376451018,0.6947524877843492,0.0794739407263933,0.0932102622325316
2011-12-16,1.1765241225414185,0.9953031415895595,0.0794338468553491,0.0932347062037414
2011-12-17,1.1751457976065212,0.8407823117591953,0.0793922719362424,0.0932500048775072
2011-12-18,1.15718126845248,0.9121151892151893,0.0793397497580986,0.0932219822181064
2011-12-19,1.1602529685989698,0.961520414957004,0.0793078075884791,0.0932117399980032
2011-12-20,1.171390757452821,0.8771869683672406,0.0792962561153767,0.0932247247103095
2011-12-21,1.1828852116878597,0.9553267742990776,0.0792903913328784,0.0932457507572968
2011-12-22,1.1946795886394077,0.9197494756365892,0.079246765732889,0.0932071996007656
2011-12-23,1.2022775553647362,0.5961500913923281,0.0792092084283634,0.093188286636204
2011-12-24,1.1840241820587822,0.9083576602017054,0.0791779150950697,0.0931855017912081
2011-12-25,1.1805829045830487,0.7904788935242806,0.0791438030213213,0.0931586390001042
2011-12-26,1.1628832937543871,0.9099713357693027,0.0791099034828144,0.0931332552784059
2011-12-27,1.1671976254125758,0.9450753741878017,0.0791033964297732,0.0931377774733493
2011-12-28,1.1778206504950106,0.8812413124453968,0.0791037845221067,0.093134655544762
2011-12-29,1.19120756835258,0.9261411934180828,0.0791134144577746,0.0931452730160146
2011-12-30,1.2072873815148872,0.9051679598706883,0.0791312766469798,0.093151693588994
2011-12-31,1.2158017717796379,0.5734703039748013,0.079155293670221,0.0931632725268469
2012-01-01,1.2001385341946993,0.916829830189144,0.0791526773675382,0.0931510445325444
2012-01-02,1.202594318000676,0.6851082837404618,0.0791336621168803,0.0931250020160565
2012-01-03,1.1875684948506586,0.8217969491019268,0.0791311448723968,0.0931128175970862
2012-01-04,1.1917734156557624,0.9169401385596601,0.079133312831825,0.0931048672099388
2012-01-05,1.2027720596167544,0.8431186008480154,0.079132037595048,0.0930787938332377
2012-01-06,1.212800386518298,0.882000362301774,0.0791307875931255,0.0930470907626566
2012-01-07,1.2224323930741738,0.8634964482237244,0.0791318663570106,0.0930109940971228
2012-01-08,1.2271274931121283,0.5097212546969558,0.0791196254046733,0.0929555704484609
2012-01-09,1.205196503453841,0.8852895014469127,0.0790939257995789,0.0929115539838548
2012-01-10,1.1979878957833,0.7335362102365721,0.0790646875527433,0.0928786277172343
2012-01-11,1.177291845762803,0.9136216010707514,0.0790249057852401,0.0928286127202818
2012-01-12,1.1786800972617495,0.9925202480857962,0.0789662953643282,0.0927427340032928
2012-01-13,1.1869984845412496,0.9394039990365464,0.0789369724188816,0.0926789142015467
2012-01-14,1.1981645286634188,1.0042834760447796,0.0789367789808747,0.0926371277453131
2012-01-15,1.211684402712286,1.0005884428932816,0.078972236300385,0.0926335413262554
2012-01-16,1.2181323143179486,0.689181075509655,0.0790438914966992,0.0926702371928384
2012-01-17,1.2011899249605449,1.0562053812826449,0.0790744777407265,0.0926675780266158
2012-01-18,1.201289470400609,0.8396473905779942,0.0790953560336431,0.0926561848515389
2012-01-19,1.1850328856074872,0.9858023704655956,0.0790982779492857,0.0926487159416242
2012-01-20,1.18729909684006,1.0797138406864875,0.0790809936057613,0.0926211846478923
2012-01-21,1.1967340169725982,0.9862427239016327,0.079056436666924,0.0925702787103165
2012-01-22,1.2047464265203098,1.0115772587814362,0.0790385897524562,0.0925350805428686
2012-01-23,1.2119290386526966,0.9859023812419814,0.0790470932157781,0.0925303804692232
2012-01-24,1.2142981086757325,0.6275257024040393,0.0790489771631658,0.0925029117298618
2012-01-25,1.1926149777436945,0.9988205739599145,0.079059903613225,0.0924887660502536
2012-01-26,1.1843222824468085,0.8446634342133201,0.0790659481424486,0.0924404457654989
2012-01-27,1.164540685768087,1.0238248666856968,0.0790787924622046,0.0923871850000169
2012-01-28,1.1660478082385095,1.0924079195103218,0.0791098659179513,0.0923763410481207
2012-01-29,1.1761547920535875,1.0347997771824282,0.0791085367746326,0.0923403766502272
