start_date_time,AATB,JUNG,KERG,MOSC,NEWK,OULU,SOPO,THUL,JUNG1,MXCO,APTY,ATHN,FSMT,INVK,NAIN,PSNM,BKSN
2011-11-25,1411.45,160.31,224.92,218.61,96.3,107.42,302.3,122.11,373.05,227.75,175.99,56.24,215.56,192.44,214.4,616.92,106.07
2011-11-26,1415.71,160.49,225.84,219.51,96.28,108.01,301.45,122.52,373.52,226.84,177.02,56.27,216.16,193.28,214.73,617.58,106.56
2011-11-27,1418.29,160.42,225.48,219.0,96.33,107.72,302.98,122.16,373.87,227.23,176.54,56.21,215.47,192.95,215.64,616.86,105.91
2011-11-28,1419.0,161.22,224.88,220.49,96.39,108.28,305.55,123.08,376.19,227.45,177.11,56.37,216.69,193.63,215.6,617.82,106.32
2011-11-29,1405.3,159.72,223.19,217.64,95.55,106.39,301.18,121.36,372.15,226.39,173.38,56.57,214.16,191.26,212.75,616.37,105.59
2011-11-30,1403.62,159.89,222.59,217.34,95.9,105.91,300.33,120.78,373.24,226.18,172.46,57.12,214.14,190.8,211.88,615.95,105.89
2011-12-01,1417.81,162.01,225.93,220.27,97.07,107.8,305.6,122.59,378.23,227.84,175.59,57.43,216.11,192.44,215.05,616.0,106.68
2011-12-02,1414.38,161.43,226.5,219.93,96.73,107.89,305.85,122.47,376.62,227.44,176.39,57.3,215.21,192.49,215.09,615.29,106.39
2011-12-03,1411.33,160.78,224.86,218.87,96.54,107.51,305.28,122.43,374.76,227.04,175.55,57.21,214.96,192.19,215.15,615.79,106.18
2011-12-04,1412.48,160.45,222.79,219.5,96.58,107.99,304.87,123.18,374.04,227.43,176.35,57.2,215.9,192.17,214.97,615.35,105.71
2011-12-05,1411.01,160.67,224.88,220.09,96.24,108.19,306.09,122.89,373.49,227.39,177.18,57.11,214.39,191.78,215.5,614.68,105.98
2011-12-06,1412.28,159.65,226.1,219.97,96.14,107.77,304.61,123.01,371.51,227.38,177.0,57.12,215.9,193.58,216.25,615.06,105.71
2011-12-07,1411.06,157.83,225.81,219.96,96.22,107.64,305.86,123.02,367.67,227.6,176.49,57.14,216.58,193.69,215.85,615.94,105.92
2011-12-08,1410.72,158.93,226.22,220.03,96.58,107.58,304.31,123.04,370.56,227.46,175.99,57.27,216.81,193.23,215.42,616.18,106.41
2011-12-09,1408.92,160.28,226.39,220.35,96.87,107.74,306.84,123.53,373.87,227.9,175.83,57.38,216.54,193.79,216.8,616.62,106.69
2011-12-10,1414.04,161.53,225.31,221.2,97.22,108.12,306.98,124.1,376.77,227.92,177.06,57.36,217.11,194.14,217.82,617.17,106.78
2011-12-11,1411.38,161.66,225.85,220.63,97.01,107.25,305.75,123.47,377.58,227.7,176.67,57.19,216.48,193.3,217.18,616.33,106.29
2011-12-12,1417.22,161.05,227.13,220.28,97.06,107.22,306.96,123.55,376.89,227.95,176.28,57.26,216.09,193.25,216.89,616.87,106.26
2011-12-13,1415.27,161.47,227.87,220.73,97.38,107.74,308.81,124.22,377.0,227.82,176.66,57.36,216.8,194.5,218.01,617.46,106.56
2011-12-14,1415.58,161.89,228.74,221.09,97.57,108.69,309.77,124.47,377.36,229.08,176.94,57.59,218.4,195.56,218.37,618.44,106.73
2011-12-15,1421.6,162.3,228.64,221.97,97.61,109.16,310.35,125.12,378.72,228.81,178.06,57.6,219.01,196.13,218.43,619.42,106.82
2011-12-16,1419.78,162.43,228.99,222.59,97.71,109.64,311.24,125.37,378.45,229.55,179.02,57.7,218.98,196.05,217.98,618.62,107.44
2011-12-17,1421.77,162.94,229.57,222.92,98.12,109.5,312.21,125.34,375.35,229.71,178.65,57.5,219.02,195.79,219.72,618.6,107.57
2011-12-18,1425.75,162.74,228.96,222.31,98.42,109.02,312.67,124.8,372.46,229.43,177.9,57.56,218.81,195.28,219.45,618.46,106.87
2011-12-19,1418.98,161.5,226.34,221.01,97.58,108.61,308.49,124.2,368.89,229.02,177.42,57.42,217.78,194.55,218.05,618.84,106.11
2011-12-20,1408.81,160.35,225.15,220.7,97.28,108.63,306.74,124.3,367.01,228.81,176.88,57.47,217.71,194.64,217.83,619.44,106.29
2011-12-21,1406.9,158.69,224.3,218.99,96.42,108.07,303.4,123.86,364.22,227.77,175.67,57.42,216.43,193.43,215.72,617.53,106.48
2011-12-22,1410.0,157.49,226.17,218.36,96.49,107.89,304.0,123.66,363.79,228.03,175.32,57.44,215.67,193.0,216.03,617.58,106.54
2011-12-23,1413.88,159.26,225.06,217.99,96.66,107.34,305.23,123.16,367.47,228.23,175.41,57.34,215.5,193.18,216.81,618.17,107.3
2011-12-24,1418.05,159.79,225.58,218.69,97.15,108.14,305.2,123.89,366.31,228.76,176.16,57.48,216.26,194.21,217.73,618.83,107.65
2011-12-25,1415.99,160.46,225.85,218.27,97.41,108.21,306.71,124.38,370.07,228.95,176.7,57.38,216.08,194.1,217.83,617.84,107.12
2011-12-26,1419.38,161.04,226.98,219.33,97.3,108.34,307.01,124.69,373.1,228.88,177.3,57.38,216.72,194.87,217.77,618.3,106.78
2011-12-27,1421.68,161.82,228.43,220.93,97.82,108.73,309.95,124.06,375.19,229.96,178.04,57.58,216.59,194.18,218.27,618.63,107.06
2011-12-28,1414.05,161.05,226.92,220.33,97.47,108.21,308.81,123.87,373.06,228.95,176.9,57.36,215.62,193.39,216.82,617.71,106.46
2011-12-29,1405.23,159.97,225.63,219.41,96.86,107.89,306.69,123.81,370.32,228.18,176.7,57.3,215.55,193.36,214.91,615.32,106.05
2011-12-30,1399.33,158.81,225.81,219.43,96.48,107.51,304.53,123.09,364.8,227.86,175.83,57.28,213.8,192.0,214.17,615.73,106.44
2011-12-31,1406.19,158.05,226.28,218.93,96.25,107.17,303.37,122.71,365.01,227.68,175.14,57.34,214.01,192.56,213.81,616.92,106.58
2012-01-01,1420.64,159.67,226.6,219.56,96.62,107.19,305.02,123.14,368.0,228.25,174.77,57.4,214.37,192.97,214.19,617.74,107.26
2012-01-02,1410.1,158.8,225.49,218.41,96.49,106.71,303.66,122.46,365.93,227.27,173.55,57.13,213.06,191.8,212.97,617.07,106.64
2012-01-03,1417.61,159.02,224.64,218.01,96.91,106.55,304.16,122.37,365.82,227.26,173.53,57.17,213.21,191.53,213.16,616.95,106.61
2012-01-04,1414.9,158.05,223.55,217.36,96.41,106.67,301.5,122.57,364.53,226.5,174.41,57.1,213.21,191.72,212.88,614.85,105.81
2012-01-05,1412.6,159.29,225.53,219.01,96.42,107.3,303.03,122.81,361.2,226.62,175.6,57.17,213.73,191.76,213.54,616.15,106.17
2012-01-06,1416.26,159.58,226.56,220.6,96.97,107.73,306.83,123.72,365.4,227.67,176.21,57.34,215.12,192.79,215.05,617.37,107.15
2012-01-07,1424.74,159.22,225.64,220.78,97.44,107.93,306.76,124.62,369.47,228.43,176.52,57.63,216.04,193.85,215.95,618.13,107.05
2012-01-08,1427.69,159.43,225.33,220.71,97.58,107.97,308.18,124.44,369.3,227.88,176.23,57.58,216.22,194.39,216.6,617.74,107.36
2012-01-09,1420.3,159.58,226.45,220.09,97.35,108.0,307.32,124.81,371.08,227.57,175.81,57.46,216.59,194.31,216.37,616.87,107.11
2012-01-10,1416.49,159.88,225.15,219.41,97.35,107.58,307.43,124.48,372.35,228.39,175.48,57.4,217.02,194.59,216.21,617.81,106.6
2012-01-11,1416.78,160.36,226.79,220.58,97.38,108.04,307.9,124.28,373.85,228.63,176.41,57.57,216.53,193.53,216.89,617.17,106.93
2012-01-12,1415.6,160.16,227.23,220.3,97.29,108.05,308.07,124.25,371.92,228.43,176.61,57.45,216.9,194.31,217.87,617.14,106.81
2012-01-13,1413.25,159.59,227.74,220.45,97.31,107.57,307.32,123.61,371.67,228.28,176.25,57.42,216.17,194.08,215.48,615.84,107.03
2012-01-14,1415.9,160.98,226.07,221.24,97.56,107.72,307.27,123.48,376.13,228.56,175.7,57.5,216.46,194.8,215.89,614.62,107.2
2012-01-15,1417.93,162.07,226.82,220.81,97.86,107.54,307.88,123.92,377.31,228.5,175.15,57.52,217.74,195.64,217.27,617.65,107.09
2012-01-16,1419.5,162.02,224.65,219.79,97.24,107.48,305.99,124.2,377.62,228.36,175.06,57.57,217.72,195.49,216.8,618.48,106.1
2012-01-17,1421.47,162.09,225.76,219.6,96.99,107.19,306.99,123.66,377.97,228.24,174.05,57.69,217.21,194.21,215.9,619.4,104.97
2012-01-18,1419.33,161.66,226.76,220.08,97.61,107.72,307.69,124.28,377.2,229.31,174.98,57.69,218.04,195.1,217.08,620.42,104.08
2012-01-19,1424.62,160.26,226.88,220.67,98.08,107.98,308.41,124.55,374.06,229.89,176.04,57.78,218.34,195.41,217.68,619.9,104.6
2012-01-20,1423.14,159.12,224.98,219.72,97.28,107.86,307.61,124.43,368.95,229.16,176.03,57.5,217.6,194.94,216.78,618.62,104.1
2012-01-21,1414.78,158.98,225.85,219.08,96.67,107.42,308.93,123.76,365.54,229.37,174.44,57.68,216.88,194.26,216.85,618.74,103.78
2012-01-22,1413.06,158.08,224.76,218.2,95.07,106.59,303.44,123.03,368.11,227.55,173.0,57.43,214.26,192.88,214.79,617.83,103.67
2012-01-23,1410.89,158.01,221.91,215.04,94.33,104.89,297.67,121.02,369.79,226.8,169.84,57.13,210.66,190.15,211.1,616.55,103.06
2012-01-24,1419.8,157.83,222.38,215.5,95.13,105.18,297.62,121.15,367.79,226.64,169.84,57.23,211.45,190.64,210.8,616.29,103.07
2012-01-25,1394.63,155.93,219.87,211.97,94.36,103.29,296.11,119.42,363.24,225.63,166.18,56.9,208.41,187.77,206.91,613.7,101.91
2012-01-26,1388.94,156.83,221.21,212.57,94.35,103.81,296.69,119.51,364.65,225.24,166.23,56.82,208.42,187.7,208.59,613.28,101.77
2012-01-27,1392.39,157.75,219.51,213.64,94.64,104.47,298.36,120.54,367.4,225.31,167.0,56.68,211.28,189.9,209.74,612.92,101.99
2012-01-28,1390.4,157.62,219.79,213.54,94.82,104.8,297.92,120.44,365.84,225.04,167.33,56.55,210.97,189.5,209.75,612.09,101.59
2012-01-29,1389.82,157.84,220.93,214.11,95.24,104.62,298.52,120.33,367.84,225.14,167.12,56.78,211.17,189.76,210.04,611.15,101.73
2012-01-30,1380.96,157.79,221.0,213.82,94.87,104.83,296.31,120.57,366.35,223.91,167.35,56.47,210.14,188.74,209.63,608.14,101.23
2012-01-31,1367.39,155.34,219.73,210.81,93.49,103.19,293.77,118.32,359.69,222.03,164.75,55.89,206.79,185.38,206.86,606.8,100.2
2012-02-01,1348.75,152.71,214.87,207.55,91.52,101.58,285.21,116.47,352.74,219.16,161.89,55.57,203.58,182.74,202.83,604.05,99.18
2012-02-02,1355.11,154.53,216.94,209.26,92.93,102.8,290.41,117.85,357.15,220.81,163.78,55.66,204.91,183.64,205.81,604.44,99.21
2012-02-03,1375.21,157.29,220.0,212.71,94.4,104.58,297.24,119.89,364.23,223.27,167.23,56.34,208.1,186.86,209.02,608.05,100.24
2012-02-04,1394.58,159.02,223.04,214.29,95.31,105.87,300.25,121.1,368.49,225.51,169.28,56.67,210.78,189.78,211.94,612.26,101.03
2012-02-05,1402.65,159.4,223.58,214.62,95.85,105.97,300.35,121.96,369.55,225.88,170.49,56.82,212.53,190.71,212.42,614.19,101.33
2012-02-06,1400.25,159.83,222.04,215.18,95.97,105.48,300.34,122.05,370.66,225.88,170.6,57.09,213.51,190.62,212.87,614.49,101.57
2012-02-07,1406.42,159.19,223.11,215.52,95.97,105.8,299.55,122.08,371.33,225.43,170.46,57.15,212.78,190.68,213.02,615.35,102.11
2012-02-08,1407.67,158.82,223.21,216.25,96.04,106.08,300.08,121.93,370.52,225.64,169.8,56.99,212.87,190.67,213.14,616.32,102.63
2012-02-09,1400.95,159.28,224.05,216.73,96.25,105.98,302.17,121.98,369.64,226.14,170.0,57.18,213.92,190.75,213.96,616.32,102.62
2012-02-10,1398.13,160.01,224.23,216.62,96.06,105.61,301.62,121.83,372.44,225.66,170.81,56.96,213.6,190.44,213.35,615.89,102.38
2012-02-11,1400.55,160.01,223.73,216.72,95.96,105.68,302.71,122.08,371.72,225.67,171.68,57.02,213.15,190.59,213.54,616.09,102.12
2012-02-12,1403.14,159.41,223.95,215.88,96.3,105.6,301.26,121.83,370.79,225.54,172.18,56.99,212.8,190.54,213.06,616.0,101.76
2012-02-13,1406.42,159.76,223.04,215.61,96.05,106.03,299.52,122.33,370.8,225.12,173.18,57.12,212.81,190.83,212.92,616.18,102.21
2012-02-14,1398.45,158.74,221.07,214.46,95.3,105.43,296.49,121.17,368.19,,172.74,56.8,211.98,189.78,211.44,615.62,102.07
2012-02-15,1395.66,156.16,219.29,212.48,94.68,104.14,294.02,119.65,361.46,225.51,170.39,56.95,208.75,187.0,209.2,615.69,102.5
2012-02-16,1389.72,156.79,219.52,212.95,94.74,104.52,297.07,120.2,364.24,225.09,170.88,56.87,210.28,187.75,209.92,615.8,102.74
2012-02-17,1391.47,156.92,219.42,213.29,94.85,104.83,296.18,120.66,364.62,225.42,171.27,57.02,211.11,189.01,210.6,615.65,102.72
2012-02-18,1390.27,157.79,220.34,212.92,95.34,105.47,296.29,121.09,367.65,226.47,171.5,56.96,211.73,189.87,211.34,616.15,103.04
2012-02-19,1410.82,159.28,220.72,214.2,95.89,105.86,297.44,121.51,371.14,227.19,172.2,57.28,212.45,190.38,211.76,618.05,103.22
2012-02-20,1413.58,159.61,223.42,216.33,96.43,105.99,299.76,121.79,371.27,227.57,172.35,57.21,213.13,190.83,212.92,618.0,102.48
2012-02-21,1418.92,160.53,225.18,219.17,96.49,106.58,303.11,122.43,373.65,228.42,173.53,57.33,213.95,191.58,214.14,619.8,102.92
2012-02-22,1416.23,160.57,225.76,218.33,96.98,107.24,303.75,123.39,374.56,228.78,174.89,57.33,215.3,193.04,215.33,619.89,103.17
2012-02-23,1410.24,159.12,225.45,221.78,96.64,107.07,303.46,123.34,371.42,228.15,175.28,57.27,214.9,193.22,214.73,619.15,103.23
2012-02-24,1412.6,159.53,224.67,219.26,96.51,107.05,303.72,123.25,372.09,228.71,175.18,57.27,215.4,193.5,214.42,619.4,103.84
2012-02-25,1408.68,158.99,223.3,218.91,96.89,106.89,303.72,123.01,370.56,228.49,174.72,57.25,215.49,193.68,213.55,618.95,104.19
2012-02-26,1413.85,158.8,224.46,217.17,96.48,106.78,302.5,122.43,370.1,227.9,174.07,57.29,214.61,192.34,212.77,617.86,104.01
2012-02-27,1401.95,157.28,219.98,214.18,94.63,104.45,296.33,120.38,366.29,225.17,170.11,56.91,210.99,189.32,209.83,614.44,102.95
2012-02-28,1380.0,155.3,216.33,211.34,93.98,103.0,293.69,118.75,361.95,223.74,168.39,56.43,207.81,187.0,208.26,613.03,102.18
2012-02-29,1378.44,155.3,216.74,211.97,93.56,103.18,292.12,119.16,363.11,223.49,168.29,56.22,208.3,187.39,208.52,611.21,102.64
2012-03-01,1379.48,155.93,218.34,213.02,94.11,104.01,292.71,120.32,364.97,223.97,169.37,56.34,209.47,188.73,209.41,612.31,103.11
2012-03-02,1388.46,157.22,220.05,214.44,94.63,104.86,294.42,120.6,368.4,225.16,170.53,56.62,210.42,188.92,209.89,614.0,104.1
2012-03-03,1398.02,158.12,219.7,215.44,94.8,105.62,294.88,121.21,370.39,225.5,171.35,56.72,211.36,189.74,210.46,611.74,104.62
2012-03-04,1405.16,157.92,219.13,214.44,95.09,105.17,296.06,121.18,369.48,225.27,170.86,56.68,211.11,190.32,210.86,612.99,104.52
2012-03-05,1403.65,158.35,219.52,215.08,95.47,105.54,296.44,121.24,368.93,225.9,171.08,56.78,211.32,190.22,211.01,615.5,104.06
2012-03-06,1405.74,157.6,217.68,214.33,94.79,105.22,294.91,120.66,367.7,224.93,170.76,56.73,210.74,188.69,209.94,614.31,103.89
2012-03-07,1411.45,159.35,220.35,214.95,95.24,105.18,298.77,120.11,370.39,226.29,170.91,56.84,210.11,187.8,210.44,615.7,103.89
2012-03-08,1341.87,149.24,210.78,204.37,89.96,99.49,277.98,113.98,347.58,217.5,162.14,54.85,200.42,180.4,198.76,603.53,99.45
2012-03-09,1287.23,141.8,195.87,192.39,84.86,93.18,253.27,106.44,329.72,210.78,152.28,53.4,184.88,167.03,185.59,595.75,95.86
2012-03-10,1316.03,145.55,202.25,197.26,87.3,95.8,261.94,109.63,338.46,214.1,155.33,54.06,190.47,172.26,191.91,600.15,97.75
2012-03-11,1325.31,147.1,204.79,199.88,88.92,97.46,270.92,111.87,342.34,215.63,158.42,54.5,194.45,175.55,195.31,600.47,98.45
2012-03-12,1329.31,146.71,204.08,198.88,87.5,96.91,267.34,111.28,341.29,214.66,158.33,54.56,192.67,174.79,192.56,600.35,98.64
2012-03-13,1306.19,144.58,199.31,196.92,86.92,96.1,261.15,109.74,336.73,214.0,157.34,54.09,191.06,172.58,192.54,598.91,97.03
2012-03-14,1341.52,149.33,207.64,202.9,89.75,99.1,273.45,113.67,348.05,218.68,161.88,55.18,197.82,178.39,198.15,606.05,99.81
2012-03-15,1363.67,150.83,209.74,204.65,90.58,99.82,276.28,114.73,351.74,220.07,163.32,55.6,199.74,179.98,199.87,610.47,101.12
2012-03-16,1363.02,151.65,209.77,204.96,90.61,100.06,275.86,114.76,354.1,220.73,164.41,55.79,199.06,180.16,199.71,610.7,101.04
2012-03-17,1371.98,153.44,212.94,207.44,91.94,101.45,281.21,116.02,358.73,222.16,166.38,55.93,202.62,182.99,203.01,613.03,101.75
2012-03-18,1388.57,154.4,214.22,209.52,92.65,102.78,284.68,117.61,360.63,223.25,168.83,56.28,204.98,185.24,204.18,614.27,102.15
2012-03-19,1388.52,154.6,214.71,210.18,92.95,103.09,285.91,117.82,360.05,223.97,169.11,56.36,204.86,185.25,205.15,614.88,102.96
2012-03-20,1389.46,155.07,216.91,212.12,93.36,103.93,288.79,118.68,360.95,225.54,170.45,56.56,206.28,186.62,206.67,615.68,104.2
2012-03-21,1397.0,156.44,217.83,213.1,93.95,104.37,290.81,119.4,364.28,226.47,170.88,56.82,208.11,188.0,207.06,617.87,105.59
2012-03-22,1401.95,157.58,220.37,214.3,94.5,104.77,292.28,119.87,365.88,227.46,171.75,57.02,209.64,189.43,208.17,618.85,106.99
2012-03-23,1413.48,158.73,220.2,215.34,94.87,105.56,294.72,120.35,368.35,227.66,172.63,57.18,210.7,190.04,210.41,619.19,107.35
2012-03-24,1416.07,158.94,222.17,215.64,95.02,105.66,296.24,120.1,368.78,228.0,172.75,57.25,210.39,189.31,210.85,618.43,107.69
2012-03-25,1419.01,158.7,221.97,215.49,95.05,105.56,296.39,120.12,368.9,227.37,172.78,57.13,210.28,189.22,210.53,616.56,107.28
2012-03-26,1417.92,158.91,221.99,215.82,95.25,105.36,297.18,120.53,369.12,227.35,173.36,56.46,210.37,189.75,210.85,616.27,107.59
2012-03-27,1419.31,159.51,223.02,216.95,95.63,105.81,296.53,120.92,371.74,227.67,173.86,56.39,211.17,190.46,211.55,618.5,108.57
2012-03-28,1421.04,158.88,219.25,215.76,95.21,105.19,294.67,120.58,370.46,226.93,173.01,56.25,209.88,188.79,210.53,617.0,107.97
2012-03-29,1416.06,158.11,221.31,215.67,94.99,105.47,295.98,120.35,368.43,226.52,173.76,55.98,210.01,188.58,210.31,617.61,107.59
2012-03-30,1412.33,157.48,219.87,215.79,93.14,105.8,295.73,120.35,367.08,226.24,173.94,56.06,209.72,188.52,209.8,617.37,107.69
2012-03-31,1417.1,157.6,218.91,215.67,94.68,105.4,296.0,119.66,366.49,226.34,173.06,56.01,209.66,188.94,209.09,615.98,107.87
2012-04-01,1416.42,158.53,218.14,216.14,95.18,105.86,294.91,120.22,369.21,226.45,174.08,56.0,210.32,190.44,210.23,617.52,107.45
2012-04-02,1417.29,158.99,220.34,215.49,94.92,105.67,294.74,119.89,370.29,226.53,173.49,56.04,210.0,189.84,209.7,617.56,107.33
2012-04-03,1423.72,159.22,223.26,216.01,95.4,105.78,297.3,119.99,371.95,227.93,173.83,56.05,209.99,190.14,209.52,618.14,107.27
2012-04-04,1431.84,159.17,223.41,216.13,95.47,105.97,298.89,120.19,371.77,228.4,174.0,56.26,211.0,190.91,210.05,618.9,107.45
2012-04-05,1426.61,159.26,222.35,213.52,95.84,105.22,299.97,118.52,370.45,228.96,172.66,56.1,208.74,187.74,208.67,619.23,107.41
2012-04-06,1391.69,155.1,215.95,210.36,93.23,103.38,287.64,117.21,358.79,223.56,169.9,55.24,205.71,185.92,204.42,614.25,105.43
2012-04-07,1410.82,156.72,219.46,212.68,94.43,104.74,292.52,119.05,361.43,225.76,172.11,55.73,208.06,187.56,207.22,613.55,106.91
2012-04-08,1415.78,156.15,219.61,213.48,94.85,105.0,294.17,119.24,354.01,226.07,172.36,55.96,209.26,188.54,207.67,614.54,107.46
2012-04-09,1416.08,156.85,218.6,213.65,94.64,104.89,294.97,119.39,354.78,225.92,172.18,56.04,209.62,188.9,207.86,613.35,107.38
2012-04-10,1421.55,157.75,219.05,214.27,95.12,105.15,296.04,119.69,358.78,226.22,172.2,55.71,210.04,188.93,208.8,614.33,107.55
2012-04-11,1415.39,157.92,219.83,215.01,95.46,105.2,297.31,119.99,357.91,226.37,172.46,55.77,209.9,189.01,209.31,614.42,107.5
2012-04-12,1424.77,159.05,221.35,216.08,95.82,105.63,298.45,120.84,359.5,227.35,173.5,56.13,211.29,190.65,210.58,616.65,107.9
2012-04-13,1433.59,160.66,222.8,216.86,96.33,106.31,299.72,121.65,361.95,227.94,174.34,56.16,212.02,191.3,211.3,616.73,108.14
2012-04-14,1435.92,161.53,224.04,218.01,96.54,106.58,303.68,121.93,363.7,228.68,174.89,56.52,214.01,192.62,212.61,616.0,108.41
2012-04-15,1439.92,162.05,224.95,218.82,96.48,107.39,304.06,122.58,364.09,228.89,175.9,56.7,215.14,193.23,213.73,617.72,108.81
2012-04-16,1441.09,162.28,227.05,219.62,96.45,107.61,303.8,122.86,362.8,229.14,175.76,56.61,215.95,193.5,213.96,618.53,108.71
2012-04-17,1448.35,162.61,226.71,220.19,96.65,107.75,304.4,122.97,363.14,229.47,176.36,56.79,216.57,194.12,213.97,620.42,108.75
2012-04-18,1448.89,162.95,226.93,220.36,97.12,107.8,305.79,122.93,364.71,229.71,176.88,56.87,216.12,193.67,214.61,620.82,109.11
2012-04-19,1452.87,163.11,226.65,220.84,97.35,108.23,306.01,123.62,365.01,229.72,176.88,56.84,216.8,194.53,215.23,621.33,109.67
2012-04-20,1455.75,163.24,225.15,221.2,97.59,108.25,307.44,123.81,364.64,230.71,176.39,56.95,216.79,194.46,215.67,621.97,109.32
2012-04-21,1445.28,160.91,224.08,218.99,96.27,107.18,303.24,122.64,359.58,228.82,175.15,56.61,214.75,193.27,213.66,619.87,108.26
2012-04-22,1442.13,161.04,223.9,219.08,96.73,107.03,303.91,121.92,358.99,229.42,174.68,56.54,213.63,191.8,213.26,621.33,108.35
2012-04-23,1445.64,161.13,224.14,218.87,96.52,106.75,303.04,122.08,359.1,228.63,174.33,56.65,213.59,191.92,212.22,620.45,108.14
2012-04-24,1440.37,161.84,221.36,218.46,96.84,106.59,299.47,121.99,360.13,228.89,173.87,56.72,213.91,191.7,211.32,620.07,108.1
2012-04-25,1429.21,157.79,219.47,215.35,95.49,105.63,293.61,121.06,352.39,226.71,172.34,56.16,211.82,190.01,208.05,616.01,106.96
2012-04-26,1417.8,155.56,218.74,213.24,94.61,104.63,293.6,119.7,348.01,225.25,170.62,55.79,209.69,188.01,207.35,614.54,106.02
2012-04-27,1416.58,157.47,220.49,214.42,95.06,105.26,295.76,120.54,353.39,225.98,172.09,56.09,211.41,189.47,209.2,615.62,106.49
2012-04-28,1421.54,155.18,221.38,214.61,95.07,105.7,296.87,121.08,354.22,226.96,173.01,56.05,212.28,190.05,209.62,615.67,106.66
2012-04-29,1419.72,155.86,221.98,215.62,95.5,106.19,299.78,121.5,356.39,227.66,173.44,56.32,213.69,190.87,210.59,615.89,107.17
2012-04-30,1426.76,158.72,222.86,217.41,96.12,106.81,302.44,121.99,357.62,228.87,174.53,56.55,215.21,191.77,212.1,616.87,107.71
2012-05-01,1433.63,159.67,224.21,218.12,96.15,107.22,302.8,122.63,358.01,225.94,174.75,56.57,216.34,192.58,212.94,618.09,108.05
2012-05-02,1434.88,160.41,222.81,218.8,96.38,107.43,304.57,122.88,359.27,229.73,175.79,56.78,217.19,193.53,213.35,620.15,108.36
2012-05-03,1434.77,161.82,225.1,219.47,97.01,108.01,308.41,121.69,360.71,230.88,176.49,56.76,216.58,192.24,213.37,620.65,108.84
2012-05-04,1423.6,159.82,222.47,216.37,95.41,106.53,302.7,120.64,356.9,228.21,173.94,56.47,215.03,191.08,211.3,617.81,107.88
2012-05-05,1419.22,158.4,223.95,216.17,95.33,106.54,301.3,121.24,355.13,227.74,174.04,56.3,215.16,191.65,211.24,615.62,107.41
2012-05-06,1424.2,159.28,223.84,216.4,95.73,107.02,301.98,122.12,354.15,227.76,174.86,56.21,215.79,192.42,212.62,615.56,107.26
2012-05-07,1428.22,159.5,224.18,216.55,95.94,107.2,301.21,122.33,354.32,227.74,174.79,56.27,216.19,192.52,213.7,615.75,107.22
2012-05-08,1425.41,159.35,222.67,216.17,96.01,106.93,301.2,121.95,354.05,227.71,174.27,56.3,216.07,191.75,213.47,615.52,106.94
2012-05-09,1434.63,159.39,220.04,215.61,95.57,106.54,297.98,122.07,354.03,227.29,173.46,56.42,215.26,191.18,212.4,616.02,107.16
2012-05-10,1438.41,159.91,221.71,217.49,96.39,106.69,301.49,122.29,356.5,227.66,174.08,56.38,216.43,191.5,213.21,615.9,107.2
2012-05-11,1441.61,160.36,222.29,217.89,96.51,107.07,301.6,122.59,359.82,228.08,175.37,56.45,216.83,192.25,213.47,616.92,107.7
2012-05-12,1440.28,159.09,221.39,216.51,96.09,107.19,301.77,122.57,356.65,227.85,175.47,56.36,215.98,191.7,213.36,616.71,107.72
2012-05-13,1436.33,159.55,221.24,215.76,95.47,106.32,299.93,121.79,356.65,227.3,173.78,56.36,214.45,190.83,211.7,617.54,107.74
2012-05-14,1436.86,160.17,222.59,216.0,95.66,106.3,300.36,121.91,358.55,228.04,173.43,56.34,215.42,191.42,212.77,616.19,107.88
